Model,Metric,Estimate,lwr,upr,pval,Time,Simulation
Bliss,SS,1.5282492566847885,-0.4317147278552652,3.4882132412248423,0.12645066337631666,30,210
Bliss,CI,1.206646737392875,0.9610981765877099,1.514929883677701,0.10562837014730292,3,211
Bliss,CI,1.2466890423227501,0.9478366715011175,1.6397693980188899,0.11483291592026769,6,211
Bliss,CI,1.3415515331341297,1.046149890582313,1.7203658216249897,0.02058523258323801,9,211
Bliss,CI,1.3619428385177905,1.0637908892439814,1.7436587529980965,0.014265235507071938,12,211
Bliss,CI,1.199345136119587,0.9138256250466672,1.5740735607630316,0.19007600109389913,15,211
Bliss,CI,1.1214733163364772,0.8605606391387002,1.461491894997102,0.39615616927109837,18,211
Bliss,CI,1.0475897506783278,0.7922569041345385,1.3852126500874475,0.7442866241416288,21,211
Bliss,CI,0.9640367725983425,0.7174240645908131,1.2954219753583234,0.8080369143925503,24,211
Bliss,CI,0.898181335168185,0.6764011061155304,1.1926794671839474,0.45798737901251163,27,211
Bliss,CI,0.8552111012706082,0.6435900520089528,1.1364159925304633,0.28089054391689144,30,211
Bliss,SS,-1.6181588422868647,-3.578122826826918,0.3418051422531888,0.10562837014730292,3,211
Bliss,SS,-1.5768375202162916,-3.5368015047563452,0.3831264643237619,0.11483291592026769,6,211
Bliss,SS,-2.315506439012118,-4.275470423552171,-0.355542454472064,0.02058523258323801,9,211
Bliss,SS,-2.4505141513950095,-4.4104781359350635,-0.4905501668549556,0.014265235507071938,12,211
Bliss,SS,-1.3103543145352357,-3.2703182990752895,0.6496096700048181,0.19007600109389913,15,211
Bliss,SS,-0.8485061134044829,-2.8084700979445367,1.111457871135571,0.39615616927109837,18,211
Bliss,SS,-0.32618204637201154,-2.2861460309120654,1.633781938168042,0.7442866241416288,21,211
Bliss,SS,0.2429593159498106,-1.717004668590243,2.2029233004898643,0.8080369143925503,24,211
Bliss,SS,0.7421649876222879,-1.2177989969177658,2.7021289721623414,0.45798737901251163,27,211
Bliss,SS,1.0783209655929344,-0.8816430189471194,3.0382849501329883,0.28089054391689144,30,211
Bliss,CI,0.9569030004221256,0.8139194387898959,1.125004894315142,0.593684069105304,3,212
Bliss,CI,0.9484405576000197,0.8036210745418423,1.1193577667353716,0.5311952336084331,6,212
Bliss,CI,0.985818951249196,0.8192379274940547,1.1862719876932426,0.8797904132514934,9,212
Bliss,CI,0.8987220904632821,0.7364708411591663,1.0967187711266508,0.29319119208449024,12,212
Bliss,CI,0.837658890557115,0.6994890060415903,1.003121437033217,0.054094675329810674,15,212
Bliss,CI,0.7458073862655157,0.6197727853970825,0.8974718969821007,0.0019009348922279115,18,212
Bliss,CI,0.6877470731364075,0.566861139286939,0.8344125286179999,1.4739057142595274e-4,21,212
Bliss,CI,0.6717510558059026,0.5548417691053201,0.8132939985826635,4.535073374093411e-5,24,212
Bliss,CI,0.6472522815781894,0.5331614807537612,0.7857572820450165,1.0977910039316387e-5,27,212
Bliss,CI,0.641998451968468,0.5314544240103013,0.7755359513611282,4.29618996338657e-6,30,212
Bliss,SS,0.5335049735639806,-1.426459010976073,2.4934689581040343,0.593684069105304,3,212
Bliss,SS,0.6261825163179912,-1.3337814682220623,2.5861465008580447,0.5311952336084331,6,212
Bliss,SS,0.15123490942482246,-1.8087290751152312,2.1111988939648763,0.8797904132514934,9,212
Bliss,SS,1.0511467573693438,-0.9088172271707097,3.0111107419093974,0.29319119208449024,12,212
Bliss,SS,1.9260776783808673,-0.03388630615918623,3.886041662920921,0.054094675329810674,15,212
Bliss,SS,3.1052885380896518,1.1453245535495982,5.065252522629705,0.0019009348922279115,18,212
Bliss,SS,3.795425297753676,1.8354613132136226,5.75538928229373,1.4739057142595274e-4,21,212
Bliss,SS,4.078379312423254,2.1184153278832003,6.038343296963308,4.535073374093411e-5,24,212
Bliss,SS,4.3969569645938975,2.436992980053844,6.356920949133951,1.0977910039316387e-5,27,212
Bliss,SS,4.596513574670584,2.63654959013053,6.556477559210637,4.29618996338657e-6,30,212
Bliss,CI,1.0687854037749216,0.8580996272658045,1.3312000180702597,0.5526187123856129,3,213
Bliss,CI,1.0899338927238225,0.8499574821812845,1.397665077857071,0.49732001181131347,6,213
Bliss,CI,1.1796679128869945,0.9040612132088615,1.5392944242744084,0.22357889825476568,9,213
Bliss,CI,1.0494481262036435,0.797022656215266,1.3818194012478355,0.7309841717698706,12,213
Bliss,CI,1.0177094936249376,0.7844907675250897,1.320261061429511,0.8948326345541276,15,213
Bliss,CI,0.8985823239004004,0.6716429462403906,1.2022015526941099,0.47151076416415777,18,213
Bliss,CI,0.8873394091748269,0.6730764493962488,1.169809503483601,0.3966205193998278,21,213
Bliss,CI,0.8230799503936227,0.5993472530903072,1.1303307076939106,0.22897324380176093,24,213
Bliss,CI,0.8467522385465361,0.6262818776557677,1.1448349043202863,0.27970210690263553,27,213
Bliss,CI,0.7758758092481493,0.5784152853352081,1.0407457870474568,0.09037044123343681,30,213
Bliss,SS,-0.5938406281721189,-2.5538046127121725,1.3661233563679347,0.5526187123856129,3,213
Bliss,SS,-0.6787125514051288,-2.6386765359451823,1.2812514331349247,0.49732001181131347,6,213
Bliss,SS,-1.217066544860523,-3.1770305294005765,0.7428974396795308,0.22357889825476568,9,213
Bliss,SS,-0.34381665809450623,-2.30378064263456,1.6161473264455473,0.7309841717698706,12,213
Bliss,SS,-0.13219173969352066,-2.0921557242335744,1.827772244846533,0.8948326345541276,15,213
Bliss,SS,0.7200231142674969,-1.239940870272557,2.6799870988075507,0.47151076416415777,18,213
Bliss,SS,0.8476722598019313,-1.1122917247381223,2.8076362443419853,0.3966205193998278,21,213
Bliss,SS,1.2030079508146088,-0.7569560337254448,3.1629719353546624,0.22897324380176093,24,213
Bliss,SS,1.0809887748518383,-0.8789752096882155,3.040952759391892,0.27970210690263553,27,213
Bliss,SS,1.693446862491879,-0.26651712204817446,3.6534108470319326,0.09037044123343681,30,213
Bliss,CI,0.9100332649958904,0.7674222403177651,1.0791458728850045,0.27833202453630557,3,214
Bliss,CI,1.0231872292111206,0.8356296832384266,1.252842170425891,0.8244139059544633,6,214
Bliss,CI,0.9721542616532127,0.7763306954577834,1.2173728463656974,0.8056248290259738,9,214
Bliss,CI,0.9794645217227793,0.7966648999391437,1.204208631994351,0.843929260102942,12,214
Bliss,CI,0.9225094570012717,0.7508351602537618,1.1334361299345097,0.44264281448217735,15,214
Bliss,CI,0.9246300298234141,0.7611553056606629,1.1232145209960556,0.4298687304937513,18,214
